"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"5","Megakaryocyte | Human | CellMarker",0.405118627,95,"CellMarker","Human","","Megakaryocyte",10
"5","Mesangial cells_ENCODE_1 | Human | xCell",0.4039122157,96,"xCell","Human","","Mesangial cells_ENCODE_1",6
"5","Mesenchymal stem cell | Dental pulp | Human | CellMarker",0.4028231148,97,"CellMarker","Human","Dental pulp","Mesenchymal stem cell",6
"5","Urine-derived stem cell | Urine | Human | CellMarker",0.4007752609,98,"CellMarker","Human","Urine","Urine-derived stem cell",11
"5","Neutrophil | Bone marrow | Mouse | CellMarker",0.3991581488,99,"CellMarker","Mouse","Bone marrow","Neutrophil",6
"5","Lipofibroblast | Lung | Mouse | CellMarker",0.3986548261,100,"CellMarker","Mouse","Lung","Lipofibroblast",10
"6","ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON | Human | MSigDB",0.7800024266,1,"MSigDB","Human","","ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON",6
"6","Hepatocyte | Liver | Human | CellMarker",0.7580682909,2,"CellMarker","Human","Liver","Hepatocyte",5
"6","GABAergic neurons | Brain | Human | PanglaoDB",0.7537133074,3,"PanglaoDB","Human","Brain","GABAergic neurons",13
"6","GABAergic neurons | Brain | Mouse | PanglaoDB",0.7537133074,4,"PanglaoDB","Mouse","Brain","GABAergic neurons",13
"6","GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1 | Human | MSigDB",0.7362384725,5,"MSigDB","Human","","GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1",7
"6","ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON | Human | MSigDB",0.7230840709,6,"MSigDB","Human","","ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON",9
"6","Langerhans cells | Skin | Mouse | PanglaoDB",0.7087999935,7,"PanglaoDB","Mouse","Skin","Langerhans cells",6
"6","Cholinergic neurons | Brain | Human | PanglaoDB",0.7009680423,8,"PanglaoDB","Human","Brain","Cholinergic neurons",6
"6","Cholinergic neurons | Brain | Mouse | PanglaoDB",0.7009680423,9,"PanglaoDB","Mouse","Brain","Cholinergic neurons",6
"6","ZHONG_PFC_MAJOR_TYPES_INTERNEURON | Human | MSigDB",0.6882527717,10,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_INTERNEURON",14
"6","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON | Human | MSigDB",0.6870458287,11,"MSigDB","Human","","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON",9
"6","Myocytes_ENCODE_1 | Human | xCell",0.6644072896,12,"xCell","Human","","Myocytes_ENCODE_1",6
"6","Chondrogenic cell | Adipose tissue | Mouse | CellMarker",0.663276193,13,"CellMarker","Mouse","Adipose tissue","Chondrogenic cell",6
"6","Germ cell | Embryo | Mouse | CellMarker",0.6584162893,14,"CellMarker","Mouse","Embryo","Germ cell",7
"6","FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY | Human | MSigDB",0.65497043,15,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY",9
"6","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON | Human | MSigDB",0.6524504639,16,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON",7
"6","Basket cell | Brain | Mouse | CellMarker",0.6167123289,17,"CellMarker","Mouse","Brain","Basket cell",15
"6","pDC_NOVERSHTERN_3 | Human | xCell",0.6147761439,18,"xCell","Human","","pDC_NOVERSHTERN_3",9
"6","Stem cell | Liver | Mouse | CellMarker",0.6120117907,19,"CellMarker","Mouse","Liver","Stem cell",6
"6","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON | Human | MSigDB",0.6076129348,20,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON",7
"6","cDC_HPCA_3 | Human | xCell",0.5804602509,21,"xCell","Human","","cDC_HPCA_3",7
"6","Lake et al.Science.Ex5 | Brain | Human | CellMarker",0.5783289081,22,"CellMarker","Human","Brain","Lake et al.Science.Ex5",7
"6","ZHONG_PFC_C1_DLX5_POS_INTERNEURON | Human | MSigDB",0.5684138461,23,"MSigDB","Human","","ZHONG_PFC_C1_DLX5_POS_INTERNEURON",5
"6","Lens epithelium | Human | TISSUES",0.5554653856,24,"TISSUES","Human","","Lens epithelium",10
"6","Endothelial progenitor cell | Bone marrow | Human | CellMarker",0.5461112684,25,"CellMarker","Human","Bone marrow","Endothelial progenitor cell",6
"6","T helper17 (Th17) cell | Mouse | CellMarker",0.5456563317,26,"CellMarker","Mouse","","T helper17 (Th17) cell",7
"6","Ionocytes | Lungs | Human | PanglaoDB",0.5437339475,27,"PanglaoDB","Human","Lungs","Ionocytes",5
"6","Ionocytes | Lungs | Mouse | PanglaoDB",0.5437339475,28,"PanglaoDB","Mouse","Lungs","Ionocytes",5
"6","MSC_FANTOM_3 | Human | xCell",0.5420740277,29,"xCell","Human","","MSC_FANTOM_3",9
"6","Macrophage | Bone marrow | Human | CellMarker",0.5410422616,30,"CellMarker","Human","Bone marrow","Macrophage",6
"6","Memory B-cells_HPCA_3 | Human | xCell",0.5378517222,31,"xCell","Human","","Memory B-cells_HPCA_3",7
"6","B-cells_FANTOM_2 | Human | xCell",0.535084594,32,"xCell","Human","","B-cells_FANTOM_2",7
"6","MPP_ENCODE_1 | Human | xCell",0.5224126159,33,"xCell","Human","","MPP_ENCODE_1",6
"6","Purkinje neurons | Brain | Human | PanglaoDB",0.512000763,34,"PanglaoDB","Human","Brain","Purkinje neurons",44
"6","Purkinje neurons | Brain | Mouse | PanglaoDB",0.512000763,35,"PanglaoDB","Mouse","Brain","Purkinje neurons",44
"6","NK cells_BLUEPRINT_3 | Human | xCell",0.5100130464,36,"xCell","Human","","NK cells_BLUEPRINT_3",7
"6","pDC_NOVERSHTERN_1 | Human | xCell",0.5091191279,37,"xCell","Human","","pDC_NOVERSHTERN_1",6
"6","Hormone sensing progenitor | Mammary gland | Mouse | CellMarker",0.4953404729,38,"CellMarker","Mouse","Mammary gland","Hormone sensing progenitor",5
"6","pDC_NOVERSHTERN_2 | Human | xCell",0.492088119,39,"xCell","Human","","pDC_NOVERSHTERN_2",7
"6","naive B-cells_NOVERSHTERN_2 | Human | xCell",0.4889697394,40,"xCell","Human","","naive B-cells_NOVERSHTERN_2",23
"6","MPP_NOVERSHTERN_1 | Human | xCell",0.4889083896,41,"xCell","Human","","MPP_NOVERSHTERN_1",5
"6","Neuron | Brain | Human | CellMarker",0.4850183542,42,"CellMarker","Human","Brain","Neuron",25
"6","CD4+ Tem_BLUEPRINT_1 | Human | xCell",0.483047873,43,"xCell","Human","","CD4+ Tem_BLUEPRINT_1",6
"6","CD4+ Tem_HPCA_3 | Human | xCell",0.483047873,44,"xCell","Human","","CD4+ Tem_HPCA_3",6
"6","Myocytes_ENCODE_2 | Human | xCell",0.4808577078,45,"xCell","Human","","Myocytes_ENCODE_2",10
"6","NK cells_BLUEPRINT_1 | Human | xCell",0.4803532454,46,"xCell","Human","","NK cells_BLUEPRINT_1",5
"6","NK cells_IRIS_1 | Human | xCell",0.4803532454,47,"xCell","Human","","NK cells_IRIS_1",5
"6","Pinealocytes | Brain | Human | PanglaoDB",0.4789539671,48,"PanglaoDB","Human","Brain","Pinealocytes",17
"6","Pinealocytes | Brain | Mouse | PanglaoDB",0.4789539671,49,"PanglaoDB","Mouse","Brain","Pinealocytes",17
"6","Granulosa cells | Reproductive | Human | PanglaoDB",0.4714339135,50,"PanglaoDB","Human","Reproductive","Granulosa cells",11
"6","Granulosa cells | Reproductive | Mouse | PanglaoDB",0.4714339135,51,"PanglaoDB","Mouse","Reproductive","Granulosa cells",11
"6","Lymphocyte | Bone marrow | Mouse | CellMarker",0.4648531791,52,"CellMarker","Mouse","Bone marrow","Lymphocyte",9
"6","naive B-cells_NOVERSHTERN_1 | Human | xCell",0.4617371504,53,"xCell","Human","","naive B-cells_NOVERSHTERN_1",28
"6","Plasma cells_HPCA_1 | Human | xCell",0.4614655441,54,"xCell","Human","","Plasma cells_HPCA_1",12
"6","Chondrocyte | Human | TISSUES",0.4586039981,55,"TISSUES","Human","","Chondrocyte",13
"6","Memory B-cells_HPCA_1 | Human | xCell",0.4579995567,56,"xCell","Human","","Memory B-cells_HPCA_1",8
"6","Osteoclast | Bone | Mouse | CellMarker",0.4499512149,57,"CellMarker","Mouse","Bone","Osteoclast",6
"6","Rheaume et al.Nat Commun.32 | Retina | Mouse | CellMarker",0.4445944174,58,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.32",24
"6","M2 macrophage | Bone marrow | Mouse | CellMarker",0.444162993,59,"CellMarker","Mouse","Bone marrow","M2 macrophage",6
"6","Retinal ganglion cells | Brain | Human | PanglaoDB",0.4408890916,60,"PanglaoDB","Human","Brain","Retinal ganglion cells",50
"6","Retinal ganglion cells | Brain | Mouse | PanglaoDB",0.4408890916,61,"PanglaoDB","Mouse","Brain","Retinal ganglion cells",50
"6","hypothalamus | SaVanT",0.4295400397,62,"SaVanT","","","hypothalamus",47
"6","Plasma cells_HPCA_2 | Human | xCell",0.4286305043,63,"xCell","Human","","Plasma cells_HPCA_2",22
"6","Stem cell | Submandibular gland | Mouse | CellMarker",0.4248875476,64,"CellMarker","Mouse","Submandibular gland","Stem cell",5
"6","NK cells_IRIS_2 | Human | xCell",0.4187973142,65,"xCell","Human","","NK cells_IRIS_2",8
"6","pituitary | SaVanT",0.416634686,66,"SaVanT","","","pituitary",43
"6","Embryonic stem cell | Human | TISSUES",0.4150440965,67,"TISSUES","Human","","Embryonic stem cell",21
"6","Enteric neurons | GI tract | Human | PanglaoDB",0.4048941666,68,"PanglaoDB","Human","GI tract","Enteric neurons",42
"6","Enteric neurons | GI tract | Mouse | PanglaoDB",0.4048941666,69,"PanglaoDB","Mouse","GI tract","Enteric neurons",42
"6","Neurons | Brain | Human | PanglaoDB",0.4034853888,70,"PanglaoDB","Human","Brain","Neurons",157
"6","Neurons | Brain | Mouse | PanglaoDB",0.4034853888,71,"PanglaoDB","Mouse","Brain","Neurons",157
"6","MANNO_MIDBRAIN_NEUROTYPES_HSERT | Human | MSigDB",0.4017379812,72,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HSERT",331
"6","Memory B-cells_HPCA_2 | Human | xCell",0.4010877112,73,"xCell","Human","","Memory B-cells_HPCA_2",16
"6","Myocytes_FANTOM_2 | Human | xCell",0.3973717382,74,"xCell","Human","","Myocytes_FANTOM_2",16
"6","Myometrium | Human | TISSUES",0.3971534254,75,"TISSUES","Human","","Myometrium",6
"6","Stem cell | Endometrium | Human | CellMarker",0.3961308692,76,"CellMarker","Human","Endometrium","Stem cell",9
"6","Photoreceptor cells | Eye | Human | PanglaoDB",0.3952100239,77,"PanglaoDB","Human","Eye","Photoreceptor cells",32
"6","Photoreceptor cells | Eye | Mouse | PanglaoDB",0.3952100239,78,"PanglaoDB","Mouse","Eye","Photoreceptor cells",32
"6","Conventional dendritic cell | Mouse | CellMarker",0.3947599135,79,"CellMarker","Mouse","","Conventional dendritic cell",7
"6","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.3931355652,80,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"6","Eosinophils_BLUEPRINT_2 | Human | xCell",0.3870719105,81,"xCell","Human","","Eosinophils_BLUEPRINT_2",9
"6","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.3816392172,82,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",17
"6","MANNO_MIDBRAIN_NEUROTYPES_HDA1 | Human | MSigDB",0.3778835577,83,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HDA1",422
"6","Brain cancer cell | Human | TISSUES",0.3729194416,84,"TISSUES","Human","","Brain cancer cell",5
"6","naive B-cells_NOVERSHTERN_3 | Human | xCell",0.3728550804,85,"xCell","Human","","naive B-cells_NOVERSHTERN_3",39
"6","Plasma cells_HPCA_3 | Human | xCell",0.3690846006,86,"xCell","Human","","Plasma cells_HPCA_3",9
"6","B-cells_HPCA_2 | Human | xCell",0.3669520496,87,"xCell","Human","","B-cells_HPCA_2",5
"6","MANNO_MIDBRAIN_NEUROTYPES_HNBGABA | Human | MSigDB",0.3635342204,88,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HNBGABA",487
"6","Melanocytes_FANTOM_1 | Human | xCell",0.3618400904,89,"xCell","Human","","Melanocytes_FANTOM_1",6
"6","GAO_STOMACH_24W_C6_PIT_CELL | Human | MSigDB",0.3590700019,90,"MSigDB","Human","","GAO_STOMACH_24W_C6_PIT_CELL",8
"6","Pit cell | Stomach | Human | CellMarker",0.3590700019,91,"CellMarker","Human","Stomach","Pit cell",8
"6","MANNO_MIDBRAIN_NEUROTYPES_HNBML5 | Human | MSigDB",0.3558562311,92,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HNBML5",319
"6","MANNO_MIDBRAIN_NEUROTYPES_HOMTN | Human | MSigDB",0.3533362559,93,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HOMTN",272
"6","mammary_gland_non-lactating | SaVanT",0.3513950215,94,"SaVanT","","","mammary_gland_non-lactating",36
"6","Neurons_FANTOM_2 | Human | xCell",0.3481450964,95,"xCell","Human","","Neurons_FANTOM_2",145
"6","MANNO_MIDBRAIN_NEUROTYPES_HRN | Human | MSigDB",0.3468297574,96,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HRN",238
"6","Germ cell | Human | CellMarker",0.3466461285,97,"CellMarker","Human","","Germ cell",15
"6","Neuroblast | Brain | Mouse | CellMarker",0.3460821732,98,"CellMarker","Mouse","Brain","Neuroblast",21
"6","Rheaume et al.Nat Commun.19 | Retina | Mouse | CellMarker",0.3424634609,99,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.19",10
"6","Martinotti cell | Brain | Mouse | CellMarker",0.3409906555,100,"CellMarker","Mouse","Brain","Martinotti cell",20
"7","Epithelial cell | Lacrimal gland | Mouse | CellMarker",0.8208813315,1,"CellMarker","Mouse","Lacrimal gland","Epithelial cell",13
"7","Radial glial cell | Human | CellMarker",0.7746226153,2,"CellMarker","Human","","Radial glial cell",6
"7","Dorsal otocyst | Brain | Mouse | CellMarker",0.7617819349,3,"CellMarker","Mouse","Brain","Dorsal otocyst",8
"7","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND | Human | MSigDB",0.7611366832,4,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND",9
"7","Thymocyte | Thymus | Mouse | CellMarker",0.7561256079,5,"CellMarker","Mouse","Thymus","Thymocyte",9
"7","Ciliated cells | Lungs | Human | PanglaoDB",0.7530032096,6,"PanglaoDB","Human","Lungs","Ciliated cells",9
"7","Ciliated cells | Lungs | Mouse | PanglaoDB",0.7530032096,7,"PanglaoDB","Mouse","Lungs","Ciliated cells",9
"7","Cancer stem cell (Gastric Cancer) | Stomach | Human | CellMarker",0.750150087,8,"CellMarker","Human","Stomach","Cancer stem cell (Gastric Cancer)",5
"7","Wnt2+ cell | Lung | Mouse | CellMarker",0.7471625758,9,"CellMarker","Mouse","Lung","Wnt2+ cell",12
"7","CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE | Human | MSigDB",0.7426323284,10,"MSigDB","Human","","CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE",11
"7","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED | Human | MSigDB",0.7411249268,11,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED",21
"7","Neural stem cell | Brain | Mouse | CellMarker",0.7288668215,12,"CellMarker","Mouse","Brain","Neural stem cell",10
"7","Bile | Human | TISSUES",0.7207237591,13,"TISSUES","Human","","Bile",8
"7","Digestive juice | Human | TISSUES",0.7207237591,14,"TISSUES","Human","","Digestive juice",8
"7","Quiescent neural stem cell | Brain | Mouse | CellMarker",0.7205387205,15,"CellMarker","Mouse","Brain","Quiescent neural stem cell",10
"7","Astrocyte | Brain | Mouse | CellMarker",0.7166713159,16,"CellMarker","Mouse","Brain","Astrocyte",45
"7","Intestinal stem cell | Intestine | Mouse | CellMarker",0.7157845681,17,"CellMarker","Mouse","Intestine","Intestinal stem cell",7
"7","Ependymal cell | Brain | Mouse | CellMarker",0.703452336,18,"CellMarker","Mouse","Brain","Ependymal cell",40
"7","Cancer stem cell (Colon Cancer) | Mouse | CellMarker",0.6906849784,19,"CellMarker","Mouse","","Cancer stem cell (Colon Cancer)",5
"7","Transit amplifying (TA) cell | Intestinal crypt | Mouse | CellMarker",0.6878143982,20,"CellMarker","Mouse","Intestinal crypt","Transit amplifying (TA) cell",102
"7","Pancreatic progenitor cells | Pancreas | Human | PanglaoDB",0.684202653,21,"PanglaoDB","Human","Pancreas","Pancreatic progenitor cells",8
"7","Pancreatic progenitor cells | Pancreas | Mouse | PanglaoDB",0.684202653,22,"PanglaoDB","Mouse","Pancreas","Pancreatic progenitor cells",8
"7","Cancer stem cell (Hepatocellular Cancer) | Liver | Human | CellMarker",0.6841655291,23,"CellMarker","Human","Liver","Cancer stem cell (Hepatocellular Cancer)",6
"7","Cancer stem cell (Pancreatic Cancer) | Pancreas | Human | CellMarker",0.6829926789,24,"CellMarker","Human","Pancreas","Cancer stem cell (Pancreatic Cancer)",6
"7","Intestinal stem cell | Small intestine | Human | CellMarker",0.6795779833,25,"CellMarker","Human","Small intestine","Intestinal stem cell",8
"7","ZHONG_PFC_C9_ORG_OTHER | Human | MSigDB",0.6786382944,26,"MSigDB","Human","","ZHONG_PFC_C9_ORG_OTHER",58
"7","Marginal zone B cell | Mouse | CellMarker",0.6700357514,27,"CellMarker","Mouse","","Marginal zone B cell",7
"7","Sertoli cell | Human | CellMarker",0.6652964666,28,"CellMarker","Human","","Sertoli cell",6
"7","Cancer stem cell (Lung Cancer) | Mouse | CellMarker",0.6652326133,29,"CellMarker","Mouse","","Cancer stem cell (Lung Cancer)",6
"7","cDC_HPCA_1 | Human | xCell",0.6563774831,30,"xCell","Human","","cDC_HPCA_1",7
"7","Progenitor cell | Liver | Mouse | CellMarker",0.6548248292,31,"CellMarker","Mouse","Liver","Progenitor cell",5
"7","Luminal progenitor | Breast | Human | CellMarker",0.654017301,32,"CellMarker","Human","Breast","Luminal progenitor",5
"7","Crypt cells | GI tract | Human | PanglaoDB",0.6505447908,33,"PanglaoDB","Human","GI tract","Crypt cells",12
"7","Crypt cells | GI tract | Mouse | PanglaoDB",0.6505447908,34,"PanglaoDB","Mouse","GI tract","Crypt cells",12
"7","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL | Human | MSigDB",0.6476575626,35,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL",102
"7","Type II pneumocyte | Lung | Mouse | CellMarker",0.6464491399,36,"CellMarker","Mouse","Lung","Type II pneumocyte",17
"7","Cancer stem cell (Head And Neck Squamous Cell Carcinoma) | Mouse | CellMarker",0.6456249787,37,"CellMarker","Mouse","","Cancer stem cell (Head And Neck Squamous Cell Carcinoma)",5
"7","Ependymal cells | Brain | Human | PanglaoDB",0.6396184746,38,"PanglaoDB","Human","Brain","Ependymal cells",38
"7","Ependymal cells | Brain | Mouse | PanglaoDB",0.6396184746,39,"PanglaoDB","Mouse","Brain","Ependymal cells",38
"7","cDC_HPCA_2 | Human | xCell",0.63834868,40,"xCell","Human","","cDC_HPCA_2",5
"7","Thymocytes | Thymus | Human | PanglaoDB",0.6361771509,41,"PanglaoDB","Human","Thymus","Thymocytes",12
"7","Thymocytes | Thymus | Mouse | PanglaoDB",0.6361771509,42,"PanglaoDB","Mouse","Thymus","Thymocytes",12
"7","Macrophage | Human | CellMarker",0.6331538273,43,"CellMarker","Human","","Macrophage",15
"7","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS | Human | MSigDB",0.631911205,44,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS",20
"7","Lee et al.Cell.E | Lung | Mouse | CellMarker",0.6314757811,45,"CellMarker","Mouse","Lung","Lee et al.Cell.E",6
"7","Progenitor cell | Breast | Human | CellMarker",0.6292378456,46,"CellMarker","Human","Breast","Progenitor cell",5
"7","Mesenchymal progenitor cell | Lung | Mouse | CellMarker",0.6244609767,47,"CellMarker","Mouse","Lung","Mesenchymal progenitor cell",9
"7","Spermatozoa | Reproductive | Human | PanglaoDB",0.621116728,48,"PanglaoDB","Human","Reproductive","Spermatozoa",6
"7","Spermatozoa | Reproductive | Mouse | PanglaoDB",0.621116728,49,"PanglaoDB","Mouse","Reproductive","Spermatozoa",6
"7","Hematopoietic stem cell | Mouse | TISSUES",0.6194794198,50,"TISSUES","Mouse","","Hematopoietic stem cell",5
"7","Epidermal stem cell | Skin | Human | CellMarker",0.6164942601,51,"CellMarker","Human","Skin","Epidermal stem cell",7
"7","Cancer stem cell (Colon Cancer) | Human | CellMarker",0.6158460447,52,"CellMarker","Human","","Cancer stem cell (Colon Cancer)",10
"7","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS | Human | MSigDB",0.6135590783,53,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS",83
"7","Ectoderm cell | Embryo | Mouse | CellMarker",0.6089371916,54,"CellMarker","Mouse","Embryo","Ectoderm cell",5
"7","ZHONG_PFC_C3_HOPX_POS_OPC | Human | MSigDB",0.6067459503,55,"MSigDB","Human","","ZHONG_PFC_C3_HOPX_POS_OPC",8
"7","Glial cell | Human | CellMarker",0.6054683246,56,"CellMarker","Human","","Glial cell",9
"7","NKT_NOVERSHTERN_3 | Human | xCell",0.6038229369,57,"xCell","Human","","NKT_NOVERSHTERN_3",7
"7","Bergmann glial cell | Brain | Mouse | CellMarker",0.602538133,58,"CellMarker","Mouse","Brain","Bergmann glial cell",42
"7","Fibroblast | Heart | Mouse | CellMarker",0.601976464,59,"CellMarker","Mouse","Heart","Fibroblast",6
"7","ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE | Human | MSigDB",0.6015387465,60,"MSigDB","Human","","ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE",6
"7","MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS | Human | MSigDB",0.5992927403,61,"MSigDB","Human","","MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS",68
"7","Myofibroblasts | Smooth muscle | Human | PanglaoDB",0.5978068869,62,"PanglaoDB","Human","Smooth muscle","Myofibroblasts",8
"7","Myofibroblasts | Smooth muscle | Mouse | PanglaoDB",0.5978068869,63,"PanglaoDB","Mouse","Smooth muscle","Myofibroblasts",8
"7","Cancer stem cell (Pancreatic Cancer) | Human | CellMarker",0.5976950303,64,"CellMarker","Human","","Cancer stem cell (Pancreatic Cancer)",12
"7","Retinal progenitor cells | Eye | Human | PanglaoDB",0.5976419746,65,"PanglaoDB","Human","Eye","Retinal progenitor cells",8
"7","Retinal progenitor cells | Eye | Mouse | PanglaoDB",0.5976419746,66,"PanglaoDB","Mouse","Eye","Retinal progenitor cells",8
"7","Squamous cell carcinoma cell | Human | TISSUES",0.5971123821,67,"TISSUES","Human","","Squamous cell carcinoma cell",14
"7","Fibroblast | Lung | Human | CellMarker",0.5929860534,68,"CellMarker","Human","Lung","Fibroblast",7
"7","Astrocytes | Brain | Human | PanglaoDB",0.5913831746,69,"PanglaoDB","Human","Brain","Astrocytes",47
"7","Astrocytes | Brain | Mouse | PanglaoDB",0.5913831746,70,"PanglaoDB","Mouse","Brain","Astrocytes",47
"7","Epithelial cell | Mouse | CellMarker",0.5911645991,71,"CellMarker","Mouse","","Epithelial cell",29
"7","FAN_EMBRYONIC_CTX_ASTROCYTE_1 | Human | MSigDB",0.5910410712,72,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_1",60
"7","Nasal polyp | Human | TISSUES",0.5903978452,73,"TISSUES","Human","","Nasal polyp",9
"7","Rheaume et al.Nat Commun.18 | Retina | Mouse | CellMarker",0.5896665579,74,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.18",6
"7","Epithelial cell | Airway epithelium | Mouse | CellMarker",0.5892516172,75,"CellMarker","Mouse","Airway epithelium","Epithelial cell",5
"7","Epithelial cell | Blood vessel | Mouse | CellMarker",0.5892516172,76,"CellMarker","Mouse","Blood vessel","Epithelial cell",5
"7","Epithelial cell | Skin | Mouse | CellMarker",0.5892516172,77,"CellMarker","Mouse","Skin","Epithelial cell",5
"7","Airway goblet cells | Lungs | Human | PanglaoDB",0.5880260728,78,"PanglaoDB","Human","Lungs","Airway goblet cells",9
"7","Airway goblet cells | Lungs | Mouse | PanglaoDB",0.5880260728,79,"PanglaoDB","Mouse","Lungs","Airway goblet cells",9
"7","Astrocytes | SaVanT",0.587502433,80,"SaVanT","","","Astrocytes",50
"7","B cell | Spleen | Mouse | CellMarker",0.5867544484,81,"CellMarker","Mouse","Spleen","B cell",13
"7","MA_M_GMCSF_IL10_72h | Human | SaVanT",0.5867345614,82,"SaVanT","Human","","MA_M_GMCSF_IL10_72h",39
"7","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES | Human | MSigDB",0.5834523232,83,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",237
"7","Cancer stem cell | Human | CellMarker",0.5817147247,84,"CellMarker","Human","","Cancer stem cell",7
"7","Intestinal stem cell | Small intestine | Mouse | CellMarker",0.5814133633,85,"CellMarker","Mouse","Small intestine","Intestinal stem cell",6
"7","Cancer stem cell (Liver Cancer) | Human | CellMarker",0.5795382695,86,"CellMarker","Human","","Cancer stem cell (Liver Cancer)",9
"7","Radial glia cells | Brain | Human | PanglaoDB",0.5791907605,87,"PanglaoDB","Human","Brain","Radial glia cells",10
"7","Radial glia cells | Brain | Mouse | PanglaoDB",0.5791907605,88,"PanglaoDB","Mouse","Brain","Radial glia cells",10
"7","MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL | Human | MSigDB",0.579027622,89,"MSigDB","Human","","MENON_FETAL_KIDNEY_7_LOOPOF_HENLE_CELLS_DISTAL",179
"7","Acinar cells | Pancreas | Mouse | PanglaoDB",0.5767903132,90,"PanglaoDB","Mouse","Pancreas","Acinar cells",14
"7","M1 macrophage | Adipose tissue | Mouse | CellMarker",0.5750066249,91,"CellMarker","Mouse","Adipose tissue","M1 macrophage",6
"7","FAN_EMBRYONIC_CTX_ASTROCYTE_2 | Human | MSigDB",0.5727455858,92,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_2",108
"7","Effector T cell | Mouse | CellMarker",0.5679450343,93,"CellMarker","Mouse","","Effector T cell",6
"7","Cancer stem cell (Colorectum Cancer) | Colorectum | Human | CellMarker",0.5679256121,94,"CellMarker","Human","Colorectum","Cancer stem cell (Colorectum Cancer)",14
"7","Beta cell | Pancreas | Human | CellMarker",0.5678861582,95,"CellMarker","Human","Pancreas","Beta cell",13
"7","Chondrocytes_ENCODE_2 | Human | xCell",0.5667797288,96,"xCell","Human","","Chondrocytes_ENCODE_2",15
"7","T helper2 (Th2) cell | Human | CellMarker",0.566681586,97,"CellMarker","Human","","T helper2 (Th2) cell",10
