"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"4","Astrocytes | Brain | Human | PanglaoDB",0.6171822766,48,"PanglaoDB","Human","Brain","Astrocytes",47
"4","Astrocytes | Brain | Mouse | PanglaoDB",0.6171822766,49,"PanglaoDB","Mouse","Brain","Astrocytes",47
"4","Cancer stem cell (Colorectum Cancer) | Colorectum | Human | CellMarker",0.6142120856,50,"CellMarker","Human","Colorectum","Cancer stem cell (Colorectum Cancer)",13
"4","Myofibroblasts | Smooth muscle | Human | PanglaoDB",0.6131377763,51,"PanglaoDB","Human","Smooth muscle","Myofibroblasts",7
"4","Myofibroblasts | Smooth muscle | Mouse | PanglaoDB",0.6131377763,52,"PanglaoDB","Mouse","Smooth muscle","Myofibroblasts",7
"4","Bile | Human | TISSUES",0.6126010841,53,"TISSUES","Human","","Bile",6
"4","Digestive juice | Human | TISSUES",0.6126010841,54,"TISSUES","Human","","Digestive juice",6
"4","B cell | Peripheral blood | Human | CellMarker",0.6125381826,55,"CellMarker","Human","Peripheral blood","B cell",7
"4","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS | Human | MSigDB",0.6123171684,56,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS",11
"4","Cancer stem cell (Colon Cancer) | Human | CellMarker",0.6094980686,57,"CellMarker","Human","","Cancer stem cell (Colon Cancer)",9
"4","Osteocyte | Bone | Human | CellMarker",0.5980793256,58,"CellMarker","Human","Bone","Osteocyte",6
"4","ZHONG_PFC_C9_ORG_OTHER | Human | MSigDB",0.5979133868,59,"MSigDB","Human","","ZHONG_PFC_C9_ORG_OTHER",55
"4","Epithelial cell | Kidney | Human | CellMarker",0.5959524043,60,"CellMarker","Human","Kidney","Epithelial cell",6
"4","CD8+ Tem_NOVERSHTERN_2 | Human | xCell",0.5913189225,61,"xCell","Human","","CD8+ Tem_NOVERSHTERN_2",5
"4","Astrocytes | SaVanT",0.5912832554,62,"SaVanT","","","Astrocytes",50
"4","Hematopoietic cell | Bone marrow | Human | CellMarker",0.5907103281,63,"CellMarker","Human","Bone marrow","Hematopoietic cell",5
"4","Iris | Human | TISSUES",0.5905680049,64,"TISSUES","Human","","Iris",5
"4","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK | Human | MSigDB",0.5865419719,65,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK",5
"4","Follicular B cell | Human | CellMarker",0.5838283506,66,"CellMarker","Human","","Follicular B cell",7
"4","ZHONG_PFC_C1_ASTROCYTE | Human | MSigDB",0.5829609251,67,"MSigDB","Human","","ZHONG_PFC_C1_ASTROCYTE",21
"4","Spermatogonial stem cell | Testis | Human | CellMarker",0.5815617117,68,"CellMarker","Human","Testis","Spermatogonial stem cell",5
"4","CD8+ Tcm_BLUEPRINT_3 | Human | xCell",0.5714406242,69,"xCell","Human","","CD8+ Tcm_BLUEPRINT_3",6
"4","MA_M_GMCSF_LA_24h | Human | SaVanT",0.5684662189,70,"SaVanT","Human","","MA_M_GMCSF_LA_24h",35
"4","Epithelial cells_HPCA_3 | Human | xCell",0.5661227674,71,"xCell","Human","","Epithelial cells_HPCA_3",6
"4","Adipocyte progenitor cells | Connective tissue | Human | PanglaoDB",0.5648130991,72,"PanglaoDB","Human","Connective tissue","Adipocyte progenitor cells",10
"4","Cancer stem cell | Lung | Human | CellMarker",0.5634301328,73,"CellMarker","Human","Lung","Cancer stem cell",6
"4","Progenitor cell | Liver | Mouse | CellMarker",0.5608836262,74,"CellMarker","Mouse","Liver","Progenitor cell",5
"4","Enteric glia cells | GI tract | Human | PanglaoDB",0.5604907463,75,"PanglaoDB","Human","GI tract","Enteric glia cells",9
"4","Enteric glia cells | GI tract | Mouse | PanglaoDB",0.5604907463,76,"PanglaoDB","Mouse","GI tract","Enteric glia cells",9
"4","Cancer stem cell (Lung Adenocarcinoma) | Lung | Human | CellMarker",0.5584331416,77,"CellMarker","Human","Lung","Cancer stem cell (Lung Adenocarcinoma)",5
"4","LL2 | SaVanT",0.5577513143,78,"SaVanT","","","LL2",26
"4","Mesenchymal cell (Ovarian Cancer) | Ovary | Human | CellMarker",0.556478507,79,"CellMarker","Human","Ovary","Mesenchymal cell (Ovarian Cancer)",9
"4","Mesenchymal cell | Ovary | Human | CellMarker",0.556478507,80,"CellMarker","Human","Ovary","Mesenchymal cell",9
"4","FAN_EMBRYONIC_CTX_ASTROCYTE_1 | Human | MSigDB",0.5551155859,81,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_1",55
"4","CD4+ T cell | Mouse | CellMarker",0.5546449457,82,"CellMarker","Mouse","","CD4+ T cell",5
"4","Ductal cells | Pancreas | Mouse | PanglaoDB",0.5531310333,83,"PanglaoDB","Mouse","Pancreas","Ductal cells",12
"4","Stem cell | Liver | Human | CellMarker",0.5513363702,84,"CellMarker","Human","Liver","Stem cell",13
"4","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES | Human | MSigDB",0.5487270374,85,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",230
"4","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL | Human | MSigDB",0.5453798219,86,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL",102
"4","Bergmann glia | Brain | Human | PanglaoDB",0.545160163,87,"PanglaoDB","Human","Brain","Bergmann glia",32
"4","Bergmann glia | Brain | Mouse | PanglaoDB",0.545160163,88,"PanglaoDB","Mouse","Brain","Bergmann glia",32
"4","Stem cell | Bone | Mouse | CellMarker",0.5447095321,89,"CellMarker","Mouse","Bone","Stem cell",8
"4","FAN_EMBRYONIC_CTX_ASTROCYTE_2 | Human | MSigDB",0.5440917894,90,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_2",105
"4","Adipocyte progenitor cells | Connective tissue | Mouse | PanglaoDB",0.5380452875,91,"PanglaoDB","Mouse","Connective tissue","Adipocyte progenitor cells",9
"4","Myocytes_ENCODE_1 | Human | xCell",0.5342261012,92,"xCell","Human","","Myocytes_ENCODE_1",5
"4","Neural stem cell | Human | CellMarker",0.5316899004,93,"CellMarker","Human","","Neural stem cell",35
"4","Type II pneumocyte | Lung | Mouse | CellMarker",0.5304578228,94,"CellMarker","Mouse","Lung","Type II pneumocyte",16
"4","Endothelial cell (Renal Clear Cell Carcinoma) | Human | CellMarker",0.5242395147,95,"CellMarker","Human","","Endothelial cell (Renal Clear Cell Carcinoma)",9
"4","Trophoblast cells | Embryo | Mouse | PanglaoDB",0.5229284227,96,"PanglaoDB","Mouse","Embryo","Trophoblast cells",15
"4","Cancer stem cell (Breast Cancer) | Human | CellMarker",0.5226251413,97,"CellMarker","Human","","Cancer stem cell (Breast Cancer)",17
"4","Trophoblast cells | Embryo | Human | PanglaoDB",0.5221079286,98,"PanglaoDB","Human","Embryo","Trophoblast cells",16
"4","Macrophage | Human | CellMarker",0.521110428,99,"CellMarker","Human","","Macrophage",8
"4","Kupffer cells | Liver | Mouse | PanglaoDB",0.5162095055,100,"PanglaoDB","Mouse","Liver","Kupffer cells",12
"5","Large granular lymphocyte | Mouse | TISSUES",0.764392479,1,"TISSUES","Mouse","","Large granular lymphocyte",7
"5","Natural killer cell | Mouse | TISSUES",0.764392479,2,"TISSUES","Mouse","","Natural killer cell",7
"5","Null cell | Mouse | TISSUES",0.764392479,3,"TISSUES","Mouse","","Null cell",7
"5","Epiblast cells | Embryo | Human | PanglaoDB",0.690469632,4,"PanglaoDB","Human","Embryo","Epiblast cells",9
"5","Epiblast cells | Embryo | Mouse | PanglaoDB",0.690469632,5,"PanglaoDB","Mouse","Embryo","Epiblast cells",9
"5","Neuron | Mouse | CellMarker",0.6609585286,6,"CellMarker","Mouse","","Neuron",8
"5","Colonic epithelium | Human | TISSUES",0.6351686491,7,"TISSUES","Human","","Colonic epithelium",7
"5","Neurons_ENCODE_1 | Human | xCell",0.6268955324,8,"xCell","Human","","Neurons_ENCODE_1",7
"5","Rheaume et al.Nat Commun.3 | Retina | Mouse | CellMarker",0.6096195681,9,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.3",5
"5","Intestinal epithelium | Human | TISSUES",0.6015739353,10,"TISSUES","Human","","Intestinal epithelium",8
"5","amygdala | SaVanT",0.5963643571,11,"SaVanT","","","amygdala",50
"5","pro B-cells_NOVERSHTERN_3 | Human | xCell",0.584655311,12,"xCell","Human","","pro B-cells_NOVERSHTERN_3",6
"5","Germ cell | Ovary | Human | CellMarker",0.5621253043,13,"CellMarker","Human","Ovary","Germ cell",5
"5","ZHONG_PFC_C5_BCL11B_CALB2_POS_INP | Human | MSigDB",0.560766839,14,"MSigDB","Human","","ZHONG_PFC_C5_BCL11B_CALB2_POS_INP",14
"5","Eosinophils_BLUEPRINT_2 | Human | xCell",0.5292133802,15,"xCell","Human","","Eosinophils_BLUEPRINT_2",7
"5","Daltons lymphoma cell | Mouse | TISSUES",0.523234847,16,"TISSUES","Mouse","","Daltons lymphoma cell",7
"5","T-cell lymphoma cell | Mouse | TISSUES",0.523234847,17,"TISSUES","Mouse","","T-cell lymphoma cell",7
"5","Microglial cell | Brain | Human | CellMarker",0.4966049385,18,"CellMarker","Human","Brain","Microglial cell",10
"5","Photoreceptor cells | Eye | Human | PanglaoDB",0.4957603865,19,"PanglaoDB","Human","Eye","Photoreceptor cells",27
"5","Photoreceptor cells | Eye | Mouse | PanglaoDB",0.4957603865,20,"PanglaoDB","Mouse","Eye","Photoreceptor cells",27
"5","Idiopathic pulmonary fibrosis cell | Lung | Human | CellMarker",0.4936992877,21,"CellMarker","Human","Lung","Idiopathic pulmonary fibrosis cell",5
"5","GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL | Human | MSigDB",0.4933368779,22,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL",25
"5","Goblet cell | Large intestine | Human | CellMarker",0.4933368779,23,"CellMarker","Human","Large intestine","Goblet cell",25
"5","Delta cells | Pancreas | Mouse | PanglaoDB",0.4894628252,24,"PanglaoDB","Mouse","Pancreas","Delta cells",12
"5","Adrenal gland | Mouse | TISSUES",0.4854253673,25,"TISSUES","Mouse","","Adrenal gland",5
"5","Cancer stem cell (Liver Cancer) | Liver | Human | CellMarker",0.475687194,26,"CellMarker","Human","Liver","Cancer stem cell (Liver Cancer)",12
"5","Hippocampal_Neurons | SaVanT",0.4690791023,27,"SaVanT","","","Hippocampal_Neurons",50
"5","Cancer stem cell (Lung Cancer) | Lung | Human | CellMarker",0.4646537404,28,"CellMarker","Human","Lung","Cancer stem cell (Lung Cancer)",7
"5","Uterus | Mouse | TISSUES",0.4630747797,29,"TISSUES","Mouse","","Uterus",24
"5","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON | Human | MSigDB",0.4630061169,30,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",35
"5","Lens | Mouse | TISSUES",0.4594093636,31,"TISSUES","Mouse","","Lens",9
"5","HBA_pineal_night | Human | SaVanT",0.4494995812,32,"SaVanT","Human","","HBA_pineal_night",37
"5","Seminoma cell | Human | TISSUES",0.4414177825,33,"TISSUES","Human","","Seminoma cell",6
"5","Lake et al.Science.Ex6 | Brain | Human | CellMarker",0.4373784117,34,"CellMarker","Human","Brain","Lake et al.Science.Ex6",21
"5","cerebral_cortex_prefrontal | SaVanT",0.4364155192,35,"SaVanT","","","cerebral_cortex_prefrontal",50
"5","Ito cell (hepatic stellate cell) | Liver | Mouse | CellMarker",0.4355078762,36,"CellMarker","Mouse","Liver","Ito cell (hepatic stellate cell)",5
"5","pro B-cells_HPCA_1 | Human | xCell",0.4347097944,37,"xCell","Human","","pro B-cells_HPCA_1",22
"5","Stem cell | Adipose tissue | Mouse | CellMarker",0.4340417062,38,"CellMarker","Mouse","Adipose tissue","Stem cell",6
"5","Cancer cell (Breast Cancer (circulating)) | Blood | Human | CellMarker",0.433485752,39,"CellMarker","Human","Blood","Cancer cell (Breast Cancer (circulating))",5
"5","cerebral_cortex | SaVanT",0.4285972642,40,"SaVanT","","","cerebral_cortex",50
"5","Mesenchymal stem cell | Fat pad | Human | CellMarker",0.4237727467,41,"CellMarker","Human","Fat pad","Mesenchymal stem cell",6
"5","Myometrium | Human | TISSUES",0.4234677804,42,"TISSUES","Human","","Myometrium",5
"5","Mesenchymal stem cell | Gingiva | Human | CellMarker",0.4220446996,43,"CellMarker","Human","Gingiva","Mesenchymal stem cell",6
"5","HBA_pineal_day | Human | SaVanT",0.4152295616,44,"SaVanT","Human","","HBA_pineal_day",39
"5","Cancer stem cell (Pancreatic Cancer) | Pancreas | Human | CellMarker",0.4115174526,45,"CellMarker","Human","Pancreas","Cancer stem cell (Pancreatic Cancer)",6
"5","HU_FETAL_RETINA_AMACRINE | Human | MSigDB",0.4059374975,46,"MSigDB","Human","","HU_FETAL_RETINA_AMACRINE",47
"5","Stem cell | Bone | Mouse | CellMarker",0.4056882965,47,"CellMarker","Mouse","Bone","Stem cell",8
"5","B-lymphocyte | Mouse | TISSUES",0.4042822256,48,"TISSUES","Mouse","","B-lymphocyte",7
"5","pre-B-lymphocyte | Mouse | TISSUES",0.4042822256,49,"TISSUES","Mouse","","pre-B-lymphocyte",7
"5","pro-B-lymphocyte | Mouse | TISSUES",0.4042822256,50,"TISSUES","Mouse","","pro-B-lymphocyte",7
"5","Cancer stem cell (Hepatocellular Cancer) | Human | CellMarker",0.4030617704,51,"CellMarker","Human","","Cancer stem cell (Hepatocellular Cancer)",9
"5","Cancer stem cell | Human | CellMarker",0.4025244559,52,"CellMarker","Human","","Cancer stem cell",7
"5","Cancer stem cell (Glioblastoma) | Brain | Human | CellMarker",0.3989217334,53,"CellMarker","Human","Brain","Cancer stem cell (Glioblastoma)",5
"5","Glutaminergic neurons | Brain | Human | PanglaoDB",0.3986408911,54,"PanglaoDB","Human","Brain","Glutaminergic neurons",10
"5","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.3986408911,55,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",10
"5","CMP_NOVERSHTERN_2 | Human | xCell",0.3981935258,56,"xCell","Human","","CMP_NOVERSHTERN_2",9
"5","HBA_Fetalbrain | Human | SaVanT",0.3966403654,57,"SaVanT","Human","","HBA_Fetalbrain",48
"5","GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR | Human | MSigDB",0.3961767768,58,"MSigDB","Human","","GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR",23
"5","Secretory progenitor cell | Small intestine | Human | CellMarker",0.3961767768,59,"CellMarker","Human","Small intestine","Secretory progenitor cell",23
"5","Insulinoma cell | Mouse | TISSUES",0.3954553047,60,"TISSUES","Mouse","","Insulinoma cell",6
"5","Pancreatic cancer cell | Mouse | TISSUES",0.3954553047,61,"TISSUES","Mouse","","Pancreatic cancer cell",6
"5","Rheaume et al.Nat Commun.30 | Retina | Mouse | CellMarker",0.3947689761,62,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.30",7
"5","HU_FETAL_RETINA_HORIZONTAL | Human | MSigDB",0.3898948581,63,"MSigDB","Human","","HU_FETAL_RETINA_HORIZONTAL",22
"5","Rheaume et al.Nat Commun.31 | Retina | Mouse | CellMarker",0.3896462653,64,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.31",7
"5","olfactory_bulb | SaVanT",0.385971065,65,"SaVanT","","","olfactory_bulb",50
"5","Brain cancer cell | Human | TISSUES",0.3845243904,66,"TISSUES","Human","","Brain cancer cell",5
"5","MANNO_MIDBRAIN_NEUROTYPES_HDA2 | Human | MSigDB",0.3815943103,67,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HDA2",357
"5","Myeloid conventional dendritic cell | Bone marrow | Human | CellMarker",0.3814934603,68,"CellMarker","Human","Bone marrow","Myeloid conventional dendritic cell",5
"5","Cancer stem cell (Pancreatic Cancer) | Human | CellMarker",0.3800951702,69,"CellMarker","Human","","Cancer stem cell (Pancreatic Cancer)",10
"5","Th1_Harvard | SaVanT",0.379582121,70,"SaVanT","","","Th1_Harvard",24
"5","Clara cells | Lungs | Human | PanglaoDB",0.3783273355,71,"PanglaoDB","Human","Lungs","Clara cells",8
"5","Clara cells | Lungs | Mouse | PanglaoDB",0.3783273355,72,"PanglaoDB","Mouse","Lungs","Clara cells",8
"5","Satellite cells | Skeletal muscle | Human | PanglaoDB",0.3752277203,73,"PanglaoDB","Human","Skeletal muscle","Satellite cells",22
"5","Satellite cells | Skeletal muscle | Mouse | PanglaoDB",0.3752277203,74,"PanglaoDB","Mouse","Skeletal muscle","Satellite cells",22
"5","Arterial cell | Embryo | Mouse | CellMarker",0.3745688998,75,"CellMarker","Mouse","Embryo","Arterial cell",11
"5","Lymphocyte | Bone marrow | Mouse | CellMarker",0.3735413962,76,"CellMarker","Mouse","Bone marrow","Lymphocyte",7
"5","Goblet cells | GI tract | Human | PanglaoDB",0.3728291236,77,"PanglaoDB","Human","GI tract","Goblet cells",10
"5","Goblet cells | GI tract | Mouse | PanglaoDB",0.3728291236,78,"PanglaoDB","Mouse","GI tract","Goblet cells",10
"5","MANNO_MIDBRAIN_NEUROTYPES_HSERT | Human | MSigDB",0.3723330798,79,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HSERT",328
"5","pro B-cells_NOVERSHTERN_1 | Human | xCell",0.3722474886,80,"xCell","Human","","pro B-cells_NOVERSHTERN_1",27
"5","Mesangial cells_FANTOM_2 | Human | xCell",0.3716775945,81,"xCell","Human","","Mesangial cells_FANTOM_2",9
"5","Lymphoma cell | Mouse | TISSUES",0.3715485071,82,"TISSUES","Mouse","","Lymphoma cell",20
"5","CD4+ memory T-cells_FANTOM_2 | Human | xCell",0.3683028324,83,"xCell","Human","","CD4+ memory T-cells_FANTOM_2",6
"5","MANNO_MIDBRAIN_NEUROTYPES_HDA | Human | MSigDB",0.3675947143,84,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HDA",335
"5","Follicular cells | Thyroid | Human | PanglaoDB",0.3667185218,85,"PanglaoDB","Human","Thyroid","Follicular cells",6
"5","Follicular cells | Thyroid | Mouse | PanglaoDB",0.3667185218,86,"PanglaoDB","Mouse","Thyroid","Follicular cells",6
"5","Delta cells | Pancreas | Human | PanglaoDB",0.3646017695,87,"PanglaoDB","Human","Pancreas","Delta cells",13
"5","Keratinocyte | Mouse | TISSUES",0.3644722959,88,"TISSUES","Mouse","","Keratinocyte",5
"5","Stratum spinosum | Mouse | TISSUES",0.3644722959,89,"TISSUES","Mouse","","Stratum spinosum",5
"5","IMGN_T_8Eff_Sp_OT1_d6_LisOva | Mouse | SaVanT",0.3644590741,90,"SaVanT","Mouse","","IMGN_T_8Eff_Sp_OT1_d6_LisOva",24
"5","Intestinal stem cell | Small intestine | Mouse | CellMarker",0.3643988619,91,"CellMarker","Mouse","Small intestine","Intestinal stem cell",6
"5","HBA_ParietalLobe | Human | SaVanT",0.3628581217,92,"SaVanT","Human","","HBA_ParietalLobe",49
"5","Retinal ganglion cells | Brain | Human | PanglaoDB",0.3596493179,93,"PanglaoDB","Human","Brain","Retinal ganglion cells",50
"5","Retinal ganglion cells | Brain | Mouse | PanglaoDB",0.3596493179,94,"PanglaoDB","Mouse","Brain","Retinal ganglion cells",50
"5","MANNO_MIDBRAIN_NEUROTYPES_HNBGABA | Human | MSigDB",0.3583793657,95,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HNBGABA",481
"5","MANNO_MIDBRAIN_NEUROTYPES_HNBM | Human | MSigDB",0.3555214814,96,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HNBM",193
"5","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.3542367905,97,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",14
"5","IMGN_proB_FrBC_FL | Mouse | SaVanT",0.3531103196,98,"SaVanT","Mouse","","IMGN_proB_FrBC_FL",27
"5","IL4_6h_05-15 | SaVanT",0.3517033486,99,"SaVanT","","","IL4_6h_05-15",35
"5","Bone marrow stem cell | Bone marrow | Human | CellMarker",0.3482954926,100,"CellMarker","Human","Bone marrow","Bone marrow stem cell",5
"6","Basket cell | Brain | Mouse | CellMarker",0.7900725995,1,"CellMarker","Mouse","Brain","Basket cell",14
"6","ZHONG_PFC_MAJOR_TYPES_INTERNEURON | Human | MSigDB",0.7713942126,2,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_INTERNEURON",13
"6","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON | Human | MSigDB",0.7388156074,3,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_1_INTERNEURON",6
"6","pDC_NOVERSHTERN_1 | Human | xCell",0.7372805235,4,"xCell","Human","","pDC_NOVERSHTERN_1",6
"6","pDC_NOVERSHTERN_3 | Human | xCell",0.7348763489,5,"xCell","Human","","pDC_NOVERSHTERN_3",9
"6","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON | Human | MSigDB",0.7185064633,6,"MSigDB","Human","","ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON",8
"6","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON | Human | MSigDB",0.6900985681,7,"MSigDB","Human","","FAN_EMBRYONIC_CTX_IN_4_INTERNEURON",6
"6","Cholinergic neurons | Brain | Human | PanglaoDB",0.6728943376,8,"PanglaoDB","Human","Brain","Cholinergic neurons",5
"6","Cholinergic neurons | Brain | Mouse | PanglaoDB",0.6728943376,9,"PanglaoDB","Mouse","Brain","Cholinergic neurons",5
"6","Embryonic carcinoma cell line | Mouse | TISSUES",0.669430928,10,"TISSUES","Mouse","","Embryonic carcinoma cell line",6
"6","Embryonic cell line | Mouse | TISSUES",0.669430928,11,"TISSUES","Mouse","","Embryonic cell line",6
"6","Preadipocytes_FANTOM_2 | Human | xCell",0.6686969755,12,"xCell","Human","","Preadipocytes_FANTOM_2",8
"6","Marrow cell | Mouse | TISSUES",0.6593137752,13,"TISSUES","Mouse","","Marrow cell",5
"6","GABAergic neurons | Brain | Human | PanglaoDB",0.647707686,14,"PanglaoDB","Human","Brain","GABAergic neurons",12
"6","GABAergic neurons | Brain | Mouse | PanglaoDB",0.647707686,15,"PanglaoDB","Mouse","Brain","GABAergic neurons",12
"6","pDC_NOVERSHTERN_2 | Human | xCell",0.6417020665,16,"xCell","Human","","pDC_NOVERSHTERN_2",7
"6","FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY | Human | MSigDB",0.6324565128,17,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY",8
"6","NK cells_BLUEPRINT_3 | Human | xCell",0.6035482558,18,"xCell","Human","","NK cells_BLUEPRINT_3",8
"6","Kidney progenitor cells | Kidney | Human | PanglaoDB",0.600691077,19,"PanglaoDB","Human","Kidney","Kidney progenitor cells",5
"6","Kidney progenitor cells | Kidney | Mouse | PanglaoDB",0.600691077,20,"PanglaoDB","Mouse","Kidney","Kidney progenitor cells",5
"6","CD8+ T-cells_FANTOM_2 | Human | xCell",0.5957716357,21,"xCell","Human","","CD8+ T-cells_FANTOM_2",5
"6","ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON | Human | MSigDB",0.59498823,22,"MSigDB","Human","","ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON",9
"6","Paneth cells | GI tract | Mouse | PanglaoDB",0.5929617338,23,"PanglaoDB","Mouse","GI tract","Paneth cells",7
"6","Lens epithelium | Human | TISSUES",0.592657152,24,"TISSUES","Human","","Lens epithelium",10
"6","testis | SaVanT",0.5910384648,25,"SaVanT","","","testis",13
"6","Neutrophil | Blood | Human | CellMarker",0.5772294687,26,"CellMarker","Human","Blood","Neutrophil",7
"6","NK cells_IRIS_2 | Human | xCell",0.5617643277,27,"xCell","Human","","NK cells_IRIS_2",8
"6","Mesenchymal stem cell | Human | TISSUES",0.5530725678,28,"TISSUES","Human","","Mesenchymal stem cell",6
"6","pro B-cells_NOVERSHTERN_3 | Human | xCell",0.5501361364,29,"xCell","Human","","pro B-cells_NOVERSHTERN_3",6
"6","Clara cell | Trachea | Mouse | CellMarker",0.5391738405,30,"CellMarker","Mouse","Trachea","Clara cell",5
"6","Seminoma cell | Human | TISSUES",0.536145371,31,"TISSUES","Human","","Seminoma cell",6
"6","Brain cancer cell | Human | TISSUES",0.5252262632,32,"TISSUES","Human","","Brain cancer cell",5
"6","Eosinophils | Immune system | Human | PanglaoDB",0.5216562402,33,"PanglaoDB","Human","Immune system","Eosinophils",5
"6","Keratinocyte | Mouse | TISSUES",0.5145829171,34,"TISSUES","Mouse","","Keratinocyte",5
"6","Stratum spinosum | Mouse | TISSUES",0.5145829171,35,"TISSUES","Mouse","","Stratum spinosum",5
"6","CD4+ Tem_BLUEPRINT_1 | Human | xCell",0.512640811,36,"xCell","Human","","CD4+ Tem_BLUEPRINT_1",6
"6","CD4+ Tem_HPCA_3 | Human | xCell",0.512640811,37,"xCell","Human","","CD4+ Tem_HPCA_3",6
"6","liver | SaVanT",0.5121397819,38,"SaVanT","","","liver",14
"6","Heart primordium | Human | TISSUES",0.5077128822,39,"TISSUES","Human","","Heart primordium",6
"6","Primordium | Human | TISSUES",0.5077128822,40,"TISSUES","Human","","Primordium",6
"6","T helper17 (Th17) cell | Mouse | CellMarker",0.4997218464,41,"CellMarker","Mouse","","T helper17 (Th17) cell",8
"6","Eosinophils_BLUEPRINT_2 | Human | xCell",0.4902455761,42,"xCell","Human","","Eosinophils_BLUEPRINT_2",7
"6","Paneth cells | GI tract | Human | PanglaoDB",0.4852701027,43,"PanglaoDB","Human","GI tract","Paneth cells",8
"6","ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON | Human | MSigDB",0.4813855714,44,"MSigDB","Human","","ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON",6
"6","O cell | Brain | Mouse | CellMarker",0.4806248846,45,"CellMarker","Mouse","Brain","O cell",8
"6","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.4794371221,46,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",14
"6","Peripheral ganglion | Human | TISSUES",0.4637106485,47,"TISSUES","Human","","Peripheral ganglion",8
"6","Spinal ganglion | Human | TISSUES",0.4637106485,48,"TISSUES","Human","","Spinal ganglion",8
"6","Lake et al.Science.Ex6 | Brain | Human | CellMarker",0.4617662892,49,"CellMarker","Human","Brain","Lake et al.Science.Ex6",21
"6","Myocytes_ENCODE_1 | Human | xCell",0.4614983813,50,"xCell","Human","","Myocytes_ENCODE_1",5
"6","Megakaryocyte | Fetal kidney | Human | CellMarker",0.4611569466,51,"CellMarker","Human","Fetal kidney","Megakaryocyte",7
"6","Class-switched memory B-cells_BLUEPRINT_2 | Human | xCell",0.4562901965,52,"xCell","Human","","Class-switched memory B-cells_BLUEPRINT_2",16
"6","Purkinje neurons | Brain | Human | PanglaoDB",0.4529184247,53,"PanglaoDB","Human","Brain","Purkinje neurons",42
"6","Purkinje neurons | Brain | Mouse | PanglaoDB",0.4529184247,54,"PanglaoDB","Mouse","Brain","Purkinje neurons",42
"6","Neck | Mouse | TISSUES",0.4476338667,55,"TISSUES","Mouse","","Neck",15
"6","Throat | Mouse | TISSUES",0.4476338667,56,"TISSUES","Mouse","","Throat",15
"6","Thyroid gland | Mouse | TISSUES",0.4476338667,57,"TISSUES","Mouse","","Thyroid gland",15
