"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"4","Cancer stem cell (Glioma) | Brain | Human | CellMarker",0.5429193438,39,"CellMarker","Human","Brain","Cancer stem cell (Glioma)",5
"4","M2 macrophage | Mouse | CellMarker",0.5390933013,40,"CellMarker","Mouse","","M2 macrophage",5
"4","Nuocytes | Immune system | Human | PanglaoDB",0.5348040466,41,"PanglaoDB","Human","Immune system","Nuocytes",5
"4","Nuocytes | Immune system | Mouse | PanglaoDB",0.5348040466,42,"PanglaoDB","Mouse","Immune system","Nuocytes",5
"4","hypothalamus | SaVanT",0.5343432326,43,"SaVanT","","","hypothalamus",45
"4","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.5297336331,44,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"4","Fat cell (adipocyte) | Adipose tissue | Human | CellMarker",0.5281067476,45,"CellMarker","Human","Adipose tissue","Fat cell (adipocyte)",13
"4","Stem cell | Endometrium | Human | CellMarker",0.5267149373,46,"CellMarker","Human","Endometrium","Stem cell",7
"4","Macrophage | Heart | Mouse | CellMarker",0.523932975,47,"CellMarker","Mouse","Heart","Macrophage",5
"4","Chondrocyte | Human | TISSUES",0.5237324545,48,"TISSUES","Human","","Chondrocyte",9
"4","Retinal ganglion cells | Brain | Human | PanglaoDB",0.5171804388,49,"PanglaoDB","Human","Brain","Retinal ganglion cells",48
"4","Retinal ganglion cells | Brain | Mouse | PanglaoDB",0.5171804388,50,"PanglaoDB","Mouse","Brain","Retinal ganglion cells",48
"4","Memory B-cells_HPCA_1 | Human | xCell",0.5131359589,51,"xCell","Human","","Memory B-cells_HPCA_1",6
"4","Embryonic carcinoma cell line | Mouse | TISSUES",0.5114243702,52,"TISSUES","Mouse","","Embryonic carcinoma cell line",6
"4","Embryonic cell line | Mouse | TISSUES",0.5114243702,53,"TISSUES","Mouse","","Embryonic cell line",6
"4","Plasma cells_IRIS_2 | Human | xCell",0.5030727097,54,"xCell","Human","","Plasma cells_IRIS_2",24
"4","HBA_Tongue | Human | SaVanT",0.5008736377,55,"SaVanT","Human","","HBA_Tongue",21
"4","Rheaume et al.Nat Commun.22 | Retina | Mouse | CellMarker",0.4967367561,56,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.22",7
"4","Mesenchymal stem cell | Human | TISSUES",0.4960031285,57,"TISSUES","Human","","Mesenchymal stem cell",6
"4","Rheaume et al.Nat Commun.11 | Retina | Mouse | CellMarker",0.490397281,58,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.11",9
"4","Noradrenergic neurons | Brain | Human | PanglaoDB",0.4771259821,59,"PanglaoDB","Human","Brain","Noradrenergic neurons",5
"4","Noradrenergic neurons | Brain | Mouse | PanglaoDB",0.4771259821,60,"PanglaoDB","Mouse","Brain","Noradrenergic neurons",5
"4","MPP_ENCODE_1 | Human | xCell",0.473889426,61,"xCell","Human","","MPP_ENCODE_1",5
"4","Cochlea | Mouse | TISSUES",0.468348865,62,"TISSUES","Mouse","","Cochlea",5
"4","Vestibular labyrinth | Mouse | TISSUES",0.468348865,63,"TISSUES","Mouse","","Vestibular labyrinth",5
"4","Vestibular system | Mouse | TISSUES",0.468348865,64,"TISSUES","Mouse","","Vestibular system",5
"4","Osteoblast_FANTOM_1 | Human | xCell",0.4660548454,65,"xCell","Human","","Osteoblast_FANTOM_1",23
"4","Melanocyte | Mouse | TISSUES",0.4620370328,66,"TISSUES","Mouse","","Melanocyte",6
"4","Th1 cells_IRIS_3 | Human | xCell",0.4604923166,67,"xCell","Human","","Th1 cells_IRIS_3",11
"4","B-cells_FANTOM_3 | Human | xCell",0.4600634484,68,"xCell","Human","","B-cells_FANTOM_3",8
"4","HBA_Pituitary | Human | SaVanT",0.4569876307,69,"SaVanT","Human","","HBA_Pituitary",36
"4","Plasma cells_HPCA_1 | Human | xCell",0.453530665,70,"xCell","Human","","Plasma cells_HPCA_1",9
"4","Lens epithelium | Human | TISSUES",0.4501064457,71,"TISSUES","Human","","Lens epithelium",10
"4","Macrophage | Bone marrow | Mouse | CellMarker",0.4477657667,72,"CellMarker","Mouse","Bone marrow","Macrophage",5
"4","Enteric neurons | GI tract | Human | PanglaoDB",0.4473845342,73,"PanglaoDB","Human","GI tract","Enteric neurons",39
"4","Enteric neurons | GI tract | Mouse | PanglaoDB",0.4473845342,74,"PanglaoDB","Mouse","GI tract","Enteric neurons",39
"4","Plasma cells_IRIS_3 | Human | xCell",0.4435655795,75,"xCell","Human","","Plasma cells_IRIS_3",11
"4","Myocytes_FANTOM_2 | Human | xCell",0.4392229793,76,"xCell","Human","","Myocytes_FANTOM_2",11
"4","CD4+ T-cells_BLUEPRINT_3 | Human | xCell",0.4380618077,77,"xCell","Human","","CD4+ T-cells_BLUEPRINT_3",14
"4","TI_M_6 | SaVanT",0.4340243924,78,"SaVanT","","","TI_M_6",37
"4","ZHONG_PFC_C5_BCL11B_CALB2_POS_INP | Human | MSigDB",0.4327608937,79,"MSigDB","Human","","ZHONG_PFC_C5_BCL11B_CALB2_POS_INP",14
"4","Rheaume et al.Nat Commun.37 | Retina | Mouse | CellMarker",0.4310421799,80,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.37",11
"4","Smooth muscle_HPCA_1 | Human | xCell",0.4309409262,81,"xCell","Human","","Smooth muscle_HPCA_1",6
"4","Myocytes_ENCODE_2 | Human | xCell",0.4282384762,82,"xCell","Human","","Myocytes_ENCODE_2",8
"4","Stem cell | Submandibular gland | Mouse | CellMarker",0.4272940555,83,"CellMarker","Mouse","Submandibular gland","Stem cell",5
"4","Neurons_FANTOM_2 | Human | xCell",0.4248824299,84,"xCell","Human","","Neurons_FANTOM_2",140
"4","CD4+ T-cells_BLUEPRINT_1 | Human | xCell",0.4237285328,85,"xCell","Human","","CD4+ T-cells_BLUEPRINT_1",18
"4","HBA_Thyroid | Human | SaVanT",0.4226652338,86,"SaVanT","Human","","HBA_Thyroid",24
"4","pDC_NOVERSHTERN_3 | Human | xCell",0.4215254729,87,"xCell","Human","","pDC_NOVERSHTERN_3",8
"4","Myoepithelial cells | Smooth muscle | Mouse | PanglaoDB",0.4204576099,88,"PanglaoDB","Mouse","Smooth muscle","Myoepithelial cells",6
"4","Monocyte | Blood | Human | CellMarker",0.4197020991,89,"CellMarker","Human","Blood","Monocyte",5
"4","Progenitor cell | Mammary gland | Mouse | CellMarker",0.4160962678,90,"CellMarker","Mouse","Mammary gland","Progenitor cell",5
"4","Macrophage | Lung | Human | CellMarker",0.4160459683,91,"CellMarker","Human","Lung","Macrophage",6
"4","MANNO_MIDBRAIN_NEUROTYPES_HSERT | Human | MSigDB",0.4154087433,92,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HSERT",326
"4","Aorta | Mouse | TISSUES",0.4144092193,93,"TISSUES","Mouse","","Aorta",11
"4","Artery | Mouse | TISSUES",0.4144092193,94,"TISSUES","Mouse","","Artery",11
"4","Myoepithelial cells | Smooth muscle | Human | PanglaoDB",0.4118363257,95,"PanglaoDB","Human","Smooth muscle","Myoepithelial cells",7
"4","Photoreceptor cells | Eye | Human | PanglaoDB",0.4112547801,96,"PanglaoDB","Human","Eye","Photoreceptor cells",25
"4","Photoreceptor cells | Eye | Mouse | PanglaoDB",0.4112547801,97,"PanglaoDB","Mouse","Eye","Photoreceptor cells",25
"4","Enteroendocrine cell | Small intestine | Mouse | CellMarker",0.4061698539,98,"CellMarker","Mouse","Small intestine","Enteroendocrine cell",25
"4","pituitary | SaVanT",0.4042857512,99,"SaVanT","","","pituitary",37
"4","Mesenchymal stromal cell | Peripheral blood | Mouse | CellMarker",0.4025058195,100,"CellMarker","Mouse","Peripheral blood","Mesenchymal stromal cell",5
"5","Astrocyte | Brain | Mouse | CellMarker",0.7688094679,1,"CellMarker","Mouse","Brain","Astrocyte",45
"5","Quiescent neural stem cell | Brain | Mouse | CellMarker",0.7677904991,2,"CellMarker","Mouse","Brain","Quiescent neural stem cell",10
"5","Eosinophil | Lung | Mouse | CellMarker",0.7642840488,3,"CellMarker","Mouse","Lung","Eosinophil",5
"5","Ventral otocyst | Brain | Mouse | CellMarker",0.7595385305,4,"CellMarker","Mouse","Brain","Ventral otocyst",6
"5","Radial glial cell | Human | CellMarker",0.7350913805,5,"CellMarker","Human","","Radial glial cell",6
"5","Keratinocytes | Skin | Human | PanglaoDB",0.6898672378,6,"PanglaoDB","Human","Skin","Keratinocytes",16
"5","Neural stem cell | Brain | Mouse | CellMarker",0.6870484239,7,"CellMarker","Mouse","Brain","Neural stem cell",10
"5","Keratinocytes | Skin | Mouse | PanglaoDB",0.6857044187,8,"PanglaoDB","Mouse","Skin","Keratinocytes",15
"5","Intestinal stem cell | Small intestine | Human | CellMarker",0.6837956454,9,"CellMarker","Human","Small intestine","Intestinal stem cell",6
"5","Bergmann glial cell | Brain | Mouse | CellMarker",0.6749047193,10,"CellMarker","Mouse","Brain","Bergmann glial cell",39
"5","Crypt cells | GI tract | Human | PanglaoDB",0.6710765555,11,"PanglaoDB","Human","GI tract","Crypt cells",8
"5","Crypt cells | GI tract | Mouse | PanglaoDB",0.6710765555,12,"PanglaoDB","Mouse","GI tract","Crypt cells",8
"5","Dorsal otocyst | Brain | Mouse | CellMarker",0.669626172,13,"CellMarker","Mouse","Brain","Dorsal otocyst",8
"5","Epithelial cells_FANTOM_3 | Human | xCell",0.6612663484,14,"xCell","Human","","Epithelial cells_FANTOM_3",7
"5","Cancer stem cell (Pancreatic Cancer) | Pancreas | Human | CellMarker",0.6576326011,15,"CellMarker","Human","Pancreas","Cancer stem cell (Pancreatic Cancer)",5
"5","T helper17 (Th17) cell | Human | CellMarker",0.6506641417,16,"CellMarker","Human","","T helper17 (Th17) cell",5
"5","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND | Human | MSigDB",0.6471843482,17,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_BOWMANS_GLAND",5
"5","stomach | SaVanT",0.63914368,18,"SaVanT","","","stomach",8
"5","Radial glia cells | Brain | Human | PanglaoDB",0.6311745322,19,"PanglaoDB","Human","Brain","Radial glia cells",10
"5","Radial glia cells | Brain | Mouse | PanglaoDB",0.6311745322,20,"PanglaoDB","Mouse","Brain","Radial glia cells",10
"5","Endothelial cell | Liver | Mouse | CellMarker",0.6270436307,21,"CellMarker","Mouse","Liver","Endothelial cell",5
"5","Myofibroblasts | Smooth muscle | Human | PanglaoDB",0.6261641648,22,"PanglaoDB","Human","Smooth muscle","Myofibroblasts",8
"5","Myofibroblasts | Smooth muscle | Mouse | PanglaoDB",0.6261641648,23,"PanglaoDB","Mouse","Smooth muscle","Myofibroblasts",8
"5","Megakaryocyte | Human | CellMarker",0.6219092251,24,"CellMarker","Human","","Megakaryocyte",8
"5","Intestinal stem cell | Intestine | Mouse | CellMarker",0.6198295056,25,"CellMarker","Mouse","Intestine","Intestinal stem cell",5
"5","Erythroid cell | Bone marrow | Mouse | CellMarker",0.6130037938,26,"CellMarker","Mouse","Bone marrow","Erythroid cell",6
"5","Epithelial cell | Human | CellMarker",0.6104173506,27,"CellMarker","Human","","Epithelial cell",14
"5","CD8+ Tcm_BLUEPRINT_3 | Human | xCell",0.6095531376,28,"xCell","Human","","CD8+ Tcm_BLUEPRINT_3",8
"5","Astrocytes | Brain | Human | PanglaoDB",0.6039109594,29,"PanglaoDB","Human","Brain","Astrocytes",47
"5","Astrocytes | Brain | Mouse | PanglaoDB",0.6039109594,30,"PanglaoDB","Mouse","Brain","Astrocytes",47
"5","Parietal cells | GI tract | Human | PanglaoDB",0.6031135004,31,"PanglaoDB","Human","GI tract","Parietal cells",7
"5","Clara cell | Trachea | Mouse | CellMarker",0.6008377334,32,"CellMarker","Mouse","Trachea","Clara cell",5
"5","FAN_EMBRYONIC_CTX_ASTROCYTE_1 | Human | MSigDB",0.5995413765,33,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_1",55
"5","T helper cell | Human | CellMarker",0.5984003501,34,"CellMarker","Human","","T helper cell",8
"5","Astrocytes | SaVanT",0.5968507126,35,"SaVanT","","","Astrocytes",50
"5","Eosinophils_NOVERSHTERN_3 | Human | xCell",0.5804987648,36,"xCell","Human","","Eosinophils_NOVERSHTERN_3",5
"5","Parietal cells | GI tract | Mouse | PanglaoDB",0.5796428057,37,"PanglaoDB","Mouse","GI tract","Parietal cells",6
"5","Thymocytes | Thymus | Human | PanglaoDB",0.5782631248,38,"PanglaoDB","Human","Thymus","Thymocytes",8
"5","Thymocytes | Thymus | Mouse | PanglaoDB",0.5782631248,39,"PanglaoDB","Mouse","Thymus","Thymocytes",8
"5","Osteocyte | Bone | Human | CellMarker",0.5776469914,40,"CellMarker","Human","Bone","Osteocyte",5
"5","Follicular B cell | Human | CellMarker",0.5770254974,41,"CellMarker","Human","","Follicular B cell",6
"5","Wnt2+ cell | Lung | Mouse | CellMarker",0.5762036302,42,"CellMarker","Mouse","Lung","Wnt2+ cell",7
"5","NKT_NOVERSHTERN_1 | Human | xCell",0.5658963493,43,"xCell","Human","","NKT_NOVERSHTERN_1",6
"5","Epithelial cells_FANTOM_1 | Human | xCell",0.5624903395,44,"xCell","Human","","Epithelial cells_FANTOM_1",7
"5","Astrocytes_ENCODE_3 | Human | xCell",0.5617408344,45,"xCell","Human","","Astrocytes_ENCODE_3",13
"5","Erythrocytes_FANTOM_3 | Human | xCell",0.5613185245,46,"xCell","Human","","Erythrocytes_FANTOM_3",5
"5","Sertoli cell | Human | CellMarker",0.5571572648,47,"CellMarker","Human","","Sertoli cell",6
"5","Intestinal stem cell | Small intestine | Mouse | CellMarker",0.555160413,48,"CellMarker","Mouse","Small intestine","Intestinal stem cell",5
"5","Red pulp macrophages | Immune system | Human | PanglaoDB",0.5550738112,49,"PanglaoDB","Human","Immune system","Red pulp macrophages",5
"5","Red pulp macrophages | Immune system | Mouse | PanglaoDB",0.5550738112,50,"PanglaoDB","Mouse","Immune system","Red pulp macrophages",5
"5","Peri-islet Schwann cells | Pancreas | Human | PanglaoDB",0.5534232873,51,"PanglaoDB","Human","Pancreas","Peri-islet Schwann cells",9
"5","Peri-islet Schwann cells | Pancreas | Mouse | PanglaoDB",0.5534232873,52,"PanglaoDB","Mouse","Pancreas","Peri-islet Schwann cells",9
"5","FAN_EMBRYONIC_CTX_ASTROCYTE_2 | Human | MSigDB",0.5531383182,53,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_2",104
"5","Regulatory T (Treg) cell | Mouse | CellMarker",0.5502859512,54,"CellMarker","Mouse","","Regulatory T (Treg) cell",12
"5","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES | Human | MSigDB",0.5448867411,55,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",228
"5","B cell | Peripheral blood | Human | CellMarker",0.5437954928,56,"CellMarker","Human","Peripheral blood","B cell",8
"5","Adipocyte progenitor cells | Connective tissue | Mouse | PanglaoDB",0.5422485108,57,"PanglaoDB","Mouse","Connective tissue","Adipocyte progenitor cells",8
"5","ZHONG_PFC_C9_ORG_OTHER | Human | MSigDB",0.5420769501,58,"MSigDB","Human","","ZHONG_PFC_C9_ORG_OTHER",56
"5","Cancer stem cell (Glioblastoma) | Brain | Human | CellMarker",0.5391327074,59,"CellMarker","Human","Brain","Cancer stem cell (Glioblastoma)",5
"5","Retinal progenitor cells | Eye | Human | PanglaoDB",0.5318883197,60,"PanglaoDB","Human","Eye","Retinal progenitor cells",6
"5","Retinal progenitor cells | Eye | Mouse | PanglaoDB",0.5318883197,61,"PanglaoDB","Mouse","Eye","Retinal progenitor cells",6
"5","Cornea | Human | TISSUES",0.5269789841,62,"TISSUES","Human","","Cornea",7
"5","Olfactory ensheathing glia | Brain | Mouse | CellMarker",0.5249732397,63,"CellMarker","Mouse","Brain","Olfactory ensheathing glia",40
"5","MA_M_GMCSF_upLPS_IC_72h | Human | SaVanT",0.5220603165,64,"SaVanT","Human","","MA_M_GMCSF_upLPS_IC_72h",35
"5","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL | Human | MSigDB",0.5215280954,65,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL",102
"5","Marginal zone B cell | Mouse | CellMarker",0.5211205261,66,"CellMarker","Mouse","","Marginal zone B cell",5
"5","MA_M_GMCSF_GC_72h | Human | SaVanT",0.5204950914,67,"SaVanT","Human","","MA_M_GMCSF_GC_72h",35
"5","HPCA_M1_IFNg | Human | SaVanT",0.5190530281,68,"SaVanT","Human","","HPCA_M1_IFNg",23
"5","Enterocyte | Large intestine | Human | CellMarker",0.5151964123,69,"CellMarker","Human","Large intestine","Enterocyte",16
"5","GAO_LARGE_INTESTINE_24W_C10_ENTEROCYTE | Human | MSigDB",0.5151964123,70,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C10_ENTEROCYTE",16
"5","Pancreatic progenitor cells | Pancreas | Human | PanglaoDB",0.511953293,71,"PanglaoDB","Human","Pancreas","Pancreatic progenitor cells",6
"5","Pancreatic progenitor cells | Pancreas | Mouse | PanglaoDB",0.511953293,72,"PanglaoDB","Mouse","Pancreas","Pancreatic progenitor cells",6
"5","Epithelial cell | Kidney | Human | CellMarker",0.5042546031,73,"CellMarker","Human","Kidney","Epithelial cell",6
"5","Cholangiocytes | Liver | Human | PanglaoDB",0.5026173042,74,"PanglaoDB","Human","Liver","Cholangiocytes",17
"5","Bergmann glia | Brain | Human | PanglaoDB",0.5025518101,75,"PanglaoDB","Human","Brain","Bergmann glia",31
"5","Bergmann glia | Brain | Mouse | PanglaoDB",0.5025518101,76,"PanglaoDB","Mouse","Brain","Bergmann glia",31
"5","Urine | Human | TISSUES",0.5018252902,77,"TISSUES","Human","","Urine",11
"5","Hematopoietic stem cell | Mouse | TISSUES",0.5003640644,78,"TISSUES","Mouse","","Hematopoietic stem cell",5
"5","Astrocyte | Embryonic prefrontal cortex | Human | CellMarker",0.4984182473,79,"CellMarker","Human","Embryonic prefrontal cortex","Astrocyte",239
"5","Platelet | Mouse | CellMarker",0.4979545378,80,"CellMarker","Mouse","","Platelet",13
"5","IMGN_NK_MCMV1_Sp | Mouse | SaVanT",0.4968206216,81,"SaVanT","Mouse","","IMGN_NK_MCMV1_Sp",25
"5","Follicular B cell | Mouse | CellMarker",0.4955735424,82,"CellMarker","Mouse","","Follicular B cell",5
"5","Endothelial cell (Renal Clear Cell Carcinoma) | Human | CellMarker",0.4948824859,83,"CellMarker","Human","","Endothelial cell (Renal Clear Cell Carcinoma)",9
"5","IFNg_10ng_24h_NHEK_55 | SaVanT",0.4930523415,84,"SaVanT","","","IFNg_10ng_24h_NHEK_55",29
"5","Adipocyte progenitor cells | Connective tissue | Human | PanglaoDB",0.4913384056,85,"PanglaoDB","Human","Connective tissue","Adipocyte progenitor cells",9
"5","Myoepithelial cells | Smooth muscle | Mouse | PanglaoDB",0.48831076,86,"PanglaoDB","Mouse","Smooth muscle","Myoepithelial cells",6
"5","IFNg_20ng_24h_NHEK_23 | SaVanT",0.4871258176,87,"SaVanT","","","IFNg_20ng_24h_NHEK_23",28
"5","Mesenchymal cell (Ovarian Cancer) | Ovary | Human | CellMarker",0.4870381385,88,"CellMarker","Human","Ovary","Mesenchymal cell (Ovarian Cancer)",10
"5","Mesenchymal cell | Ovary | Human | CellMarker",0.4870381385,89,"CellMarker","Human","Ovary","Mesenchymal cell",10
"5","Noradrenergic neurons | Brain | Human | PanglaoDB",0.4857620485,90,"PanglaoDB","Human","Brain","Noradrenergic neurons",5
"5","Noradrenergic neurons | Brain | Mouse | PanglaoDB",0.4857620485,91,"PanglaoDB","Mouse","Brain","Noradrenergic neurons",5
"5","MANNO_MIDBRAIN_NEUROTYPES_HRGL2B | Human | MSigDB",0.4851638426,92,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HRGL2B",269
"5","HBA_Pancreas | Human | SaVanT",0.4833220641,93,"SaVanT","Human","","HBA_Pancreas",13
"5","Astrocytes_ENCODE_2 | Human | xCell",0.4818500601,94,"xCell","Human","","Astrocytes_ENCODE_2",28
"5","Cancer stem cell (Colon Cancer) | Human | CellMarker",0.4784813233,95,"CellMarker","Human","","Cancer stem cell (Colon Cancer)",7
"5","Macrophages_FANTOM_2 | Human | xCell",0.477756054,96,"xCell","Human","","Macrophages_FANTOM_2",9
"5","Cancer stem cell (Colorectum Cancer) | Colorectum | Human | CellMarker",0.4774900983,97,"CellMarker","Human","Colorectum","Cancer stem cell (Colorectum Cancer)",11
"5","Cancer stem cell (Glioblastoma) | Human | CellMarker",0.4749957105,98,"CellMarker","Human","","Cancer stem cell (Glioblastoma)",10
"5","Pericyte | Brain | Mouse | CellMarker",0.4741668248,99,"CellMarker","Mouse","Brain","Pericyte",6
"5","Regulatory T (Treg) cell | Human | CellMarker",0.471423181,100,"CellMarker","Human","","Regulatory T (Treg) cell",10
"6","Macrophage | Bone marrow | Mouse | CellMarker",0.9655397373,1,"CellMarker","Mouse","Bone marrow","Macrophage",5
"6","Macrophage | Heart | Mouse | CellMarker",0.9551341359,2,"CellMarker","Mouse","Heart","Macrophage",5
"6","M2 macrophage | Bone marrow | Mouse | CellMarker",0.8949973478,3,"CellMarker","Mouse","Bone marrow","M2 macrophage",5
"6","Meningeal cells | Brain | Human | PanglaoDB",0.8763664591,4,"PanglaoDB","Human","Brain","Meningeal cells",14
"6","Meningeal cells | Brain | Mouse | PanglaoDB",0.8763664591,5,"PanglaoDB","Mouse","Brain","Meningeal cells",14
"6","Myeloid-derived suppressor cell | Mouse | CellMarker",0.8601960133,6,"CellMarker","Mouse","","Myeloid-derived suppressor cell",7
"6","M2 macrophage | Mouse | CellMarker",0.8565310851,7,"CellMarker","Mouse","","M2 macrophage",5
"6","Memory B-cells_HPCA_3 | Human | xCell",0.7990343568,8,"xCell","Human","","Memory B-cells_HPCA_3",5
"6","Memory B-cells_HPCA_1 | Human | xCell",0.7925014163,9,"xCell","Human","","Memory B-cells_HPCA_1",6
"6","Cornea | Human | TISSUES",0.7893455232,10,"TISSUES","Human","","Cornea",7
"6","DC_IRIS_2 | Human | xCell",0.7849913157,11,"xCell","Human","","DC_IRIS_2",10
"6","DC_FANTOM_3 | Human | xCell",0.7832302468,12,"xCell","Human","","DC_FANTOM_3",5
"6","HBA_Tonsil | Human | SaVanT",0.7816867934,13,"SaVanT","Human","","HBA_Tonsil",13
"6","Melanocytes_FANTOM_1 | Human | xCell",0.7754016558,14,"xCell","Human","","Melanocytes_FANTOM_1",5
"6","Eosinophil | Lung | Mouse | CellMarker",0.77027298,15,"CellMarker","Mouse","Lung","Eosinophil",5
"6","Smooth muscle cell | Lung | Mouse | CellMarker",0.7660297866,16,"CellMarker","Mouse","Lung","Smooth muscle cell",19
"6","Neutrophil | Blood | Human | CellMarker",0.7621725233,17,"CellMarker","Human","Blood","Neutrophil",8
"6","Tear | Human | TISSUES",0.7602054119,18,"TISSUES","Human","","Tear",5
"6","Myofibroblasts | Smooth muscle | Human | PanglaoDB",0.7453039023,19,"PanglaoDB","Human","Smooth muscle","Myofibroblasts",8
"6","Myofibroblasts | Smooth muscle | Mouse | PanglaoDB",0.7453039023,20,"PanglaoDB","Mouse","Smooth muscle","Myofibroblasts",8
"6","Langerhans cells | Skin | Human | PanglaoDB",0.7447196877,21,"PanglaoDB","Human","Skin","Langerhans cells",13
"6","HBA_Lymphnode | Human | SaVanT",0.7442185704,22,"SaVanT","Human","","HBA_Lymphnode",19
"6","Preadipocytes_FANTOM_2 | Human | xCell",0.7441795174,23,"xCell","Human","","Preadipocytes_FANTOM_2",7
"6","Microglial cell | Human | CellMarker",0.743657776,24,"CellMarker","Human","","Microglial cell",6
"6","Fibroblast | Lung | Human | CellMarker",0.7431703155,25,"CellMarker","Human","Lung","Fibroblast",7
"6","HBA_Fetallung | Human | SaVanT",0.740950847,26,"SaVanT","Human","","HBA_Fetallung",20
"6","Plasma cell | Peripheral blood | Human | CellMarker",0.7347919565,27,"CellMarker","Human","Peripheral blood","Plasma cell",5
"6","Mural cell | Brain | Mouse | CellMarker",0.7334165748,28,"CellMarker","Mouse","Brain","Mural cell",37
"6","Microglia | Brain | Human | PanglaoDB",0.7322762918,29,"PanglaoDB","Human","Brain","Microglia",37
"6","Microglia | Brain | Mouse | PanglaoDB",0.7322762918,30,"PanglaoDB","Mouse","Brain","Microglia",37
"6","Neutrophil | Bone marrow | Mouse | CellMarker",0.7297437744,31,"CellMarker","Mouse","Bone marrow","Neutrophil",6
"6","Class-switched memory B-cells_NOVERSHTERN_1 | Human | xCell",0.726619103,32,"xCell","Human","","Class-switched memory B-cells_NOVERSHTERN_1",5
"6","Red pulp macrophages | Immune system | Human | PanglaoDB",0.7253809743,33,"PanglaoDB","Human","Immune system","Red pulp macrophages",5
"6","Red pulp macrophages | Immune system | Mouse | PanglaoDB",0.7253809743,34,"PanglaoDB","Mouse","Immune system","Red pulp macrophages",5
"6","IMGN_Fi_Sk | Mouse | SaVanT",0.7223363759,35,"SaVanT","Mouse","","IMGN_Fi_Sk",43
"6","T helper cell | Human | CellMarker",0.7166789228,36,"CellMarker","Human","","T helper cell",8
"6","Fibroblasts_FANTOM_2 | Human | xCell",0.7143717593,37,"xCell","Human","","Fibroblasts_FANTOM_2",8
"6","Macrophage | Human | CellMarker",0.7118593845,38,"CellMarker","Human","","Macrophage",11
"6","HBA_UterusCorpus | Human | SaVanT",0.7114783137,39,"SaVanT","Human","","HBA_UterusCorpus",42
"6","Astrocytes_FANTOM_2 | Human | xCell",0.7088614267,40,"xCell","Human","","Astrocytes_FANTOM_2",52
"6","Macrophage | Lacrimal gland | Mouse | CellMarker",0.7077093632,41,"CellMarker","Mouse","Lacrimal gland","Macrophage",13
"6","Ductal cells | Pancreas | Human | PanglaoDB",0.707156214,42,"PanglaoDB","Human","Pancreas","Ductal cells",13
"6","Basophil | Mouse | CellMarker",0.7055636073,43,"CellMarker","Mouse","","Basophil",11
"6","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS | Human | MSigDB",0.7050815443,44,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS",58
"6","Cardiac progenitor cell | Heart | Human | CellMarker",0.7028256401,45,"CellMarker","Human","Heart","Cardiac progenitor cell",6
"6","HBA_WholeBlood | Human | SaVanT",0.7001286833,46,"SaVanT","Human","","HBA_WholeBlood",32
"6","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS | Human | MSigDB",0.6999089497,47,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_B_CELLS",19
"6","Myoepithelial cells | Smooth muscle | Mouse | PanglaoDB",0.6983109647,48,"PanglaoDB","Mouse","Smooth muscle","Myoepithelial cells",6
"6","FAN_EMBRYONIC_CTX_MICROGLIA_3 | Human | MSigDB",0.6969587516,49,"MSigDB","Human","","FAN_EMBRYONIC_CTX_MICROGLIA_3",12
"6","T regulatory cells | Immune system | Human | PanglaoDB",0.6965828625,50,"PanglaoDB","Human","Immune system","T regulatory cells",6
"6","T regulatory cells | Immune system | Mouse | PanglaoDB",0.6965828625,51,"PanglaoDB","Mouse","Immune system","T regulatory cells",6
"6","Cardiac stem and precursor cells | Heart | Mouse | PanglaoDB",0.6933279759,52,"PanglaoDB","Mouse","Heart","Cardiac stem and precursor cells",5
"6","Fibroblast | Heart | Mouse | CellMarker",0.6907202879,53,"CellMarker","Mouse","Heart","Fibroblast",6
